Name	PreferenceLi	LastWeightedHT	LastWeightedBR	lastWeigthedTotal	price2	NHousesLeft	Found
29	[0.9708242905562797, 0.9809680174327726, 0.9318490029947848, 0.28009526768380416, 0.0022914097509752645]	0.970824290556	0.719904732316	649.155408332	13.136596073	10147	True	545.0	False
30	[0.9194811333376521, 0.6765218113683915, 0.8765908184069651, 0.16653873547185755, 0.004485441579477631]	0.919481133338	0.123409181593	191099.683022	53198.7351145	10146	True	102021.72626	True
31	[0.8376912078151518, 0.04303955424749433, 0.7686507088173747, 0.3114598916428527, 0.021036148560088442]	0.837691207815	0.231349291183	195891.454327	47213.0006777	10145	True	61868.7353318	True
32	[0.9512032244794373, 0.9121461827710854, 0.9078774711868802, 0.21803162115981514, 0.003206516708397509]	0.951203224479	0.0921225288131	191179.47294	53677.3586386	10144	True	102896.64272	True
33	[0.8301551023770577, 0.056040135999399165, 0.7245684109090537, 0.3685648883182199, 0.02606663356551983]	0.830155102377	0.631435111682	561.177562688	303.511797542	10143	True	545.0	False
34	[0.9486142578577889, 0.9319954298453625, 0.8864034226090648, 0.26458943741379215, 0.0039906886352606774]	0.948614257858	0.735410562586	646.581329809	32.5338601009	10142	True	545.0	False
35	[0.7967051059066316, 0.07822203430276103, 0.7867800720938193, 0.09306863862907694, 0.008761816548685616]	0.796705105907	0.906931361371	654.111221611	306.582354293	10141	True	545.0	False
36	[0.9194811333376521, 0.6765218113683915, 0.8765908184069651, 0.16653873547185755, 0.004485441579477631]	0.919481133338	0.833461264528	673.042233661	110.089197568	10140	True	545.0	False
37	[0.9194811333376521, 0.6765218113683915, 0.8765908184069651, 0.16653873547185755, 0.004485441579477631]	0.919481133338	0.833461264528	673.042233661	110.089197568	10139	True	545.0	False
38	[0.7967051059066316, 0.07822203430276103, 0.7867800720938193, 0.09306863862907694, 0.008761816548685616]	0.796705105907	0.906931361371	654.111221611	306.582354293	10138	True	545.0	False
39	[0.6400629555654175, 0.030159065941291693, 0.5686546101400946, 0.257014982267214, 0.023526283292438502]	0.640062955565	0.742985017733	531.021269348	362.364499139	10137	True	545.0	False
40	[0.8636744937363253, 0.35736184063660614, 0.8021217719436664, 0.15595743609708806, 0.007799066450930594]	0.863674493736	0.197878228056	194519.390717	53175.280483	10136	True	62276.4529348	True
41	[0.9512032244794373, 0.9121461827710854, 0.9078774711868802, 0.21803162115981514, 0.003206516708397509]	0.951203224479	0.78196837884	665.451237095	37.2372865242	10135	True	545.0	False
42	[0.8376912078151518, 0.04303955424749433, 0.7686507088173747, 0.3114598916428527, 0.021036148560088442]	0.837691207815	0.688540108357	585.996513844	305.000867338	10134	True	545.0	False
43	[0.9194811333376521, 0.6765218113683915, 0.8765908184069651, 0.16653873547185755, 0.004485441579477631]	0.919481133338	0.833461264528	673.042233661	110.089197568	10133	True	545.0	False
44	[0.9512032244794373, 0.9121461827710854, 0.9078774711868802, 0.21803162115981514, 0.003206516708397509]	0.951203224479	0.78196837884	665.451237095	37.2372865242	10132	True	545.0	False
45	[0.7967051059066316, 0.07822203430276103, 0.7867800720938193, 0.09306863862907694, 0.008761816548685616]	0.796705105907	0.213219927906	185059.110315	52620.7639515	10131	True	104207.267252	True
46	[0.9512032244794373, 0.9121461827710854, 0.9078774711868802, 0.21803162115981514, 0.003206516708397509]	0.951203224479	0.0921225288131	191179.47294	54425.5851409	10130	True	104330.953145	True
47	[0.9486142578577889, 0.9319954298453625, 0.8864034226090648, 0.26458943741379215, 0.0039906886352606774]	0.948614257858	0.735410562586	646.581329809	32.5338601009	10129	True	545.0	False
48	[0.8301551023770577, 0.056040135999399165, 0.7245684109090537, 0.3685648883182199, 0.02606663356551983]	0.830155102377	0.631435111682	561.177562688	303.511797542	10128	True	545.0	False
49	[0.898063837976471, 0.18252256361670327, 0.8217373948344899, 0.38695785507621594, 0.015109779507418545]	0.898063837976	0.178262605166	197226.533958	49523.2688225	10127	True	65545.7252938	True
50	[0.7967051059066316, 0.07822203430276103, 0.7867800720938193, 0.09306863862907694, 0.008761816548685616]	0.796705105907	0.906931361371	654.111221611	306.582354293	10126	True	545.0	False
51	[0.5611654945577587, 0.07188219975793943, 0.5368852696494915, 0.09195092614245577, 0.012193748191903333]	0.561165494558	0.463114730351	187689.561887	48549.6569694	10125	True	66089.2670316	True
52	[0.915358879502556, 0.7340873196283225, 0.8490364498327421, 0.20498328505895827, 0.005580630809357796]	0.915358879503	0.795016714941	656.698709487	95.5259107368	10124	True	545.0	False
53	[0.981749299193921, 0.9970480676756721, 0.9375807402806093, 0.41195741170268396, 0.002038167320496089]	0.981749299194	0.588042588297	602.721595202	5.77771752804	10123	True	545.0	False
54	[0.7967051059066316, 0.07822203430276103, 0.7867800720938193, 0.09306863862907694, 0.008761816548685616]	0.796705105907	0.906931361371	654.111221611	306.582354293	10122	True	545.0	False
55	[0.6400629555654175, 0.030159065941291693, 0.5686546101400946, 0.257014982267214, 0.023526283292438502]	0.640062955565	0.43134538986	196325.339555	45866.826384	10121	True	66327.1661859	True
56	[0.9708242905562797, 0.9809680174327726, 0.9318490029947848, 0.28009526768380416, 0.0022914097509752645]	0.970824290556	0.0681509970052	190382.291673	54331.2580757	10120	True	104586.237471	True
57	[0.9708242905562797, 0.9809680174327726, 0.9318490029947848, 0.28009526768380416, 0.0022914097509752645]	0.970824290556	0.719904732316	649.155408332	13.136596073	10119	True	545.0	False
58	[0.7967051059066316, 0.07822203430276103, 0.7867800720938193, 0.09306863862907694, 0.008761816548685616]	0.796705105907	0.906931361371	654.111221611	306.582354293	10118	True	545.0	False
59	[0.7967051059066316, 0.07822203430276103, 0.7867800720938193, 0.09306863862907694, 0.008761816548685616]	0.796705105907	0.906931361371	654.111221611	306.582354293	10117	True	545.0	False
60	[0.5102215507113331, 0.006224986888468725, 0.4872300276570521, 0.198654254048416, 0.032644363311416576]	0.510221550711	0.801345745952	503.576263554	357.402088341	10116	True	545.0	False
61	[0.9512032244794373, 0.9121461827710854, 0.9078774711868802, 0.21803162115981514, 0.003206516708397509]	0.951203224479	0.0921225288131	191179.47294	56454.9417862	10115	True	108221.121942	True
62	[0.4416594428202431, 0.011680906835300502, 0.5134531521228289, 0.05324416040429585, 0.013691510582632745]	0.44165944282	0.946755839596	533.082047684	356.384805313	10114	True	767.9	False
63	[0.6391456388461617, 0.0018215786936510731, 0.6331601000782308, 0.18851731351050918, 0.04045064357879966]	0.639145638846	0.811482686489	556.968745513	370.33643322	10113	True	545.0	False
64	[0.8301551023770577, 0.056040135999399165, 0.7245684109090537, 0.3685648883182199, 0.02606663356551983]	0.830155102377	0.275431589091	202588.194815	48473.0323614	10112	True	66329.1692776	True
65	[0.8376912078151518, 0.04303955424749433, 0.7686507088173747, 0.3114598916428527, 0.021036148560088442]	0.837691207815	0.688540108357	585.996513844	305.000867338	10111	True	545.0	False
66	[0.5745196415969577, 0.055422242910065284, 0.5941819550281019, 0.07276526779033275, 0.009813553643736891]	0.574519641597	0.405818044972	179637.511707	49982.7228795	10110	True	66565.7763364	True
67	[0.9708242905562797, 0.9809680174327726, 0.9318490029947848, 0.28009526768380416, 0.0022914097509752645]	0.970824290556	0.0681509970052	190382.291673	56297.1903816	10109	True	108370.60526	True
68	[0.8704058552884478, 0.8777315759752394, 0.7963516292863758, 0.17574980461915032, 0.003593833185138046]	0.870405855288	0.203648370714	196810.171883	58365.8355391	10108	True	108683.219387	True
69	[0.9194811333376521, 0.6765218113683915, 0.8765908184069651, 0.16653873547185755, 0.004485441579477631]	0.919481133338	0.123409181593	191099.683022	57189.8779558	10107	True	109675.72934	True
70	[0.9512032244794373, 0.9121461827710854, 0.9078774711868802, 0.21803162115981514, 0.003206516708397509]	0.951203224479	0.78196837884	665.451237095	37.2372865242	10106	True	545.0	False
71	[0.8376912078151518, 0.04303955424749433, 0.7686507088173747, 0.3114598916428527, 0.021036148560088442]	0.837691207815	0.688540108357	585.996513844	305.000867338	10105	True	545.0	False
72	[0.7967051059066316, 0.07822203430276103, 0.7867800720938193, 0.09306863862907694, 0.008761816548685616]	0.796705105907	0.213219927906	185059.110315	56559.3420706	10104	True	112007.010772	True
73	[0.7973488889338394, 0.5911759932739267, 0.7381143692741282, 0.13255001615904977, 0.0050264609243810595]	0.797348888934	0.867449983841	639.199527202	166.626969598	10103	True	545.0	False
74	[0.9708242905562797, 0.9809680174327726, 0.9318490029947848, 0.28009526768380416, 0.0022914097509752645]	0.970824290556	0.0681509970052	190382.291673	59114.1989223	10102	True	69927.466936	True
75	[0.9194811333376521, 0.6765218113683915, 0.8765908184069651, 0.16653873547185755, 0.004485441579477631]	0.919481133338	0.123409181593	191099.683022	60362.4242906	10101	True	115759.871247	True
76	[0.9708242905562797, 0.9809680174327726, 0.9318490029947848, 0.28009526768380416, 0.0022914097509752645]	0.970824290556	0.719904732316	649.155408332	13.136596073	10100	True	545.0	False
77	[0.8641423657572707, 0.9045425717735129, 0.7558711748259512, 0.21577020629178206, 0.004472300581688945]	0.864142365757	0.784229793708	632.892490627	63.0333545229	10099	True	545.0	False
78	[0.7514579861664492, 0.00897821437213088, 0.7054221077279967, 0.24480979177950404, 0.029218004951304825]	0.751457986166	0.294577892272	191676.077471	53709.1171486	10098	True	71296.1623671	True
79	[0.981749299193921, 0.9970480676756721, 0.9375807402806093, 0.41195741170268396, 0.002038167320496089]	0.981749299194	0.0624192597194	191333.909015	56410.1560181	10097	True	71869.5980882	True
80	[0.8699563076152408, 0.2964083668591071, 0.8365910901370709, 0.12525898344082212, 0.00627125863293574]	0.869956307615	0.163408909863	189354.299947	60854.6848778	10096	True	117779.62689	True
81	[0.8699563076152408, 0.2964083668591071, 0.8365910901370709, 0.12525898344082212, 0.00627125863293574]	0.869956307615	0.874741016559	669.876537617	227.165626206	10095	True	545.0	False
82	[0.6400629555654175, 0.030159065941291693, 0.5686546101400946, 0.257014982267214, 0.023526283292438502]	0.640062955565	0.43134538986	196325.339555	50213.1110394	10094	True	72612.2477439	True
83	[0.9194811333376521, 0.6765218113683915, 0.8765908184069651, 0.16653873547185755, 0.004485441579477631]	0.919481133338	0.123409181593	191099.683022	61555.2567816	10093	True	118047.422438	True
84	[0.6391456388461617, 0.0018215786936510731, 0.6331601000782308, 0.18851731351050918, 0.04045064357879966]	0.639145638846	0.811482686489	556.968745513	370.33643322	10092	True	545.0	False
85	[0.8699563076152408, 0.2964083668591071, 0.8365910901370709, 0.12525898344082212, 0.00627125863293574]	0.869956307615	0.874741016559	669.876537617	227.165626206	10091	True	545.0	False
86	[0.9708242905562797, 0.9809680174327726, 0.9318490029947848, 0.28009526768380416, 0.0022914097509752645]	0.970824290556	0.719904732316	649.155408332	13.136596073	10090	True	545.0	False
87	[0.9708242905562797, 0.9809680174327726, 0.9318490029947848, 0.28009526768380416, 0.0022914097509752645]	0.970824290556	0.719904732316	649.155408332	13.136596073	10089	True	545.0	False
88	[0.9343931947564393, 0.5940106932248483, 0.8350910283222597, 0.5319543391710301, 0.013458984842300386]	0.934393194756	0.468045660829	538.466398602	128.509940525	10088	True	545.0	False
89	[0.9194811333376521, 0.6765218113683915, 0.8765908184069651, 0.16653873547185755, 0.004485441579477631]	0.919481133338	0.123409181593	191099.683022	62227.282219	10087	True	119336.197351	True
90	[0.9194811333376521, 0.6765218113683915, 0.8765908184069651, 0.16653873547185755, 0.004485441579477631]	0.919481133338	0.123409181593	191099.683022	62575.0890466	10086	True	120003.202927	True
91	[0.9194811333376521, 0.6765218113683915, 0.8765908184069651, 0.16653873547185755, 0.004485441579477631]	0.919481133338	0.833461264528	673.042233661	110.089197568	10085	True	545.0	False
92	[0.9708242905562797, 0.9809680174327726, 0.9318490029947848, 0.28009526768380416, 0.0022914097509752645]	0.970824290556	0.719904732316	649.155408332	13.136596073	10084	True	545.0	False
93	[0.7514579861664492, 0.00897821437213088, 0.7054221077279967, 0.24480979177950404, 0.029218004951304825]	0.751457986166	0.294577892272	191676.077471	54716.9470202	10083	True	72634.0060328	True
94	[0.9194811333376521, 0.6765218113683915, 0.8765908184069651, 0.16653873547185755, 0.004485441579477631]	0.919481133338	0.123409181593	191099.683022	62691.7661962	10082	True	120226.960206	True
95	[0.6265012004630772, 0.002403071750964621, 0.5774530803766655, 0.23063154432602376, 0.04988723116742617]	0.626501200463	0.769368455674	535.944154474	373.623585822	10081	True	545.0	False
96	[0.9194811333376521, 0.6765218113683915, 0.8765908184069651, 0.16653873547185755, 0.004485441579477631]	0.919481133338	0.833461264528	673.042233661	110.089197568	10080	True	545.0	False
97	[0.697423987000832, 0.2255757198354598, 0.6701217576701164, 0.09869735967078534, 0.007026157161449507]	0.697423987001	0.32987824233	188243.315315	58493.7246364	10079	True	73175.3930115	True
98	[0.8704058552884478, 0.8777315759752394, 0.7963516292863758, 0.17574980461915032, 0.003593833185138046]	0.870405855288	0.203648370714	196810.171883	63676.866453	10078	True	75150.1951418	True
99	[0.7967051059066316, 0.07822203430276103, 0.7867800720938193, 0.09306863862907694, 0.008761816548685616]	0.796705105907	0.906931361371	654.111221611	306.582354293	10077	True	545.0	False
100	[0.892972731807038, 0.2276334646315802, 0.7849403000112911, 0.4488809103443633, 0.01875020453064008]	0.892972731807	0.215059699989	203036.353356	54987.4278742	10076	True	76155.0298353	True
101	[0.7967051059066316, 0.07822203430276103, 0.7867800720938193, 0.09306863862907694, 0.008761816548685616]	0.796705105907	0.906931361371	654.111221611	306.582354293	10075	True	545.0	False
102	[0.9512032244794373, 0.9121461827710854, 0.9078774711868802, 0.21803162115981514, 0.003206516708397509]	0.951203224479	0.78196837884	665.451237095	37.2372865242	10074	True	545.0	False
103	[0.7973488889338394, 0.5911759932739267, 0.7381143692741282, 0.13255001615904977, 0.0050264609243810595]	0.797348888934	0.261885630726	194094.602332	63495.5990506	10073	True	76280.2042805	True
104	[0.9512032244794373, 0.9121461827710854, 0.9078774711868802, 0.21803162115981514, 0.003206516708397509]	0.951203224479	0.78196837884	665.451237095	37.2372865242	10072	True	545.0	False
105	[0.7973488889338394, 0.5911759932739267, 0.7381143692741282, 0.13255001615904977, 0.0050264609243810595]	0.797348888934	0.261885630726	194094.602332	63796.3437411	10071	True	76641.5028078	True
106	[0.9194811333376521, 0.6765218113683915, 0.8765908184069651, 0.16653873547185755, 0.004485441579477631]	0.919481133338	0.833461264528	673.042233661	110.089197568	10070	True	545.0	False
107	[0.898063837976471, 0.18252256361670327, 0.8217373948344899, 0.38695785507621594, 0.015109779507418545]	0.898063837976	0.178262605166	197226.533958	59044.2341698	10069	True	78147.045724	True
108	[0.9708242905562797, 0.9809680174327726, 0.9318490029947848, 0.28009526768380416, 0.0022914097509752645]	0.970824290556	0.0681509970052	190382.291673	63626.2429267	10068	True	122478.837925	True
109	[0.9708242905562797, 0.9809680174327726, 0.9318490029947848, 0.28009526768380416, 0.0022914097509752645]	0.970824290556	0.719904732316	649.155408332	13.136596073	10067	True	545.0	False
110	[0.8636744937363253, 0.35736184063660614, 0.8021217719436664, 0.15595743609708806, 0.007799066450930594]	0.863674493736	0.844042563903	655.677964281	212.267598883	10066	True	545.0	False
111	[0.9708242905562797, 0.9809680174327726, 0.9318490029947848, 0.28009526768380416, 0.0022914097509752645]	0.970824290556	0.0681509970052	190382.291673	63855.7094429	10065	True	122920.554911	True
112	[0.4416594428202431, 0.011680906835300502, 0.5134531521228289, 0.05324416040429585, 0.013691510582632745]	0.44165944282	0.946755839596	533.082047684	356.384805313	10064	True	767.9	False
113	[0.9708242905562797, 0.9809680174327726, 0.9318490029947848, 0.28009526768380416, 0.0022914097509752645]	0.970824290556	0.719904732316	649.155408332	13.136596073	10063	True	545.0	False
114	[0.915358879502556, 0.7340873196283225, 0.8490364498327421, 0.20498328505895827, 0.005580630809357796]	0.915358879503	0.150963550167	195393.3941	67167.7337927	10062	True	125980.157453	True
115	[0.37898617907659543, 0.0012601891076880942, 0.4064776078711968, 0.1508548911589072, 0.0451329990306868]	0.378986179077	0.849145108841	471.541007996	334.665775958	10061	True	545.0	False
116	[0.8376912078151518, 0.04303955424749433, 0.7686507088173747, 0.3114598916428527, 0.021036148560088442]	0.837691207815	0.231349291183	195891.454327	60105.9743263	10060	True	78763.9117209	True
117	[0.9708242905562797, 0.9809680174327726, 0.9318490029947848, 0.28009526768380416, 0.0022914097509752645]	0.970824290556	0.719904732316	649.155408332	13.136596073	10059	True	545.0	False
118	[0.9194811333376521, 0.6765218113683915, 0.8765908184069651, 0.16653873547185755, 0.004485441579477631]	0.919481133338	0.833461264528	673.042233661	110.089197568	10058	True	545.0	False
119	[0.9708242905562797, 0.9809680174327726, 0.9318490029947848, 0.28009526768380416, 0.0022914097509752645]	0.970824290556	0.0681509970052	190382.291673	67398.2015185	10057	True	129739.758636	True
120	[0.9194811333376521, 0.6765218113683915, 0.8765908184069651, 0.16653873547185755, 0.004485441579477631]	0.919481133338	0.833461264528	673.042233661	110.089197568	10056	True	545.0	False
121	[0.4416594428202431, 0.011680906835300502, 0.5134531521228289, 0.05324416040429585, 0.013691510582632745]	0.44165944282	0.946755839596	533.082047684	356.384805313	10055	True	767.9	False
122	[0.7411552008120247, 0.011817236242435998, 0.6547041345327563, 0.29492907435213067, 0.03613284477751874]	0.741155200812	0.345295865467	199081.774384	57892.8771193	10054	True	80060.615778	True
123	[0.8376912078151518, 0.04303955424749433, 0.7686507088173747, 0.3114598916428527, 0.021036148560088442]	0.837691207815	0.688540108357	585.996513844	305.000867338	10053	True	545.0	False
124	[0.8699563076152408, 0.2964083668591071, 0.8365910901370709, 0.12525898344082212, 0.00627125863293574]	0.869956307615	0.163408909863	189354.299947	67065.6883465	10052	True	129800.553013	True
125	[0.5745196415969577, 0.055422242910065284, 0.5941819550281019, 0.07276526779033275, 0.009813553643736891]	0.574519641597	0.92723473221	576.598591823	373.340836472	10051	True	545.0	False
126	[0.915358879502556, 0.7340873196283225, 0.8490364498327421, 0.20498328505895827, 0.005580630809357796]	0.915358879503	0.795016714941	656.698709487	95.5259107368	10050	True	545.0	False
127	[0.8699563076152408, 0.2964083668591071, 0.8365910901370709, 0.12525898344082212, 0.00627125863293574]	0.869956307615	0.874741016559	669.876537617	227.165626206	10049	True	545.0	False
128	[0.9512032244794373, 0.9121461827710854, 0.9078774711868802, 0.21803162115981514, 0.003206516708397509]	0.951203224479	0.0921225288131	191179.47294	67773.362712	10048	True	129917.933106	True
129	[0.7967051059066316, 0.07822203430276103, 0.7867800720938193, 0.09306863862907694, 0.008761816548685616]	0.796705105907	0.213219927906	185059.110315	65755.8091093	10047	True	130219.188371	True
130	[0.6391456388461617, 0.0018215786936510731, 0.6331601000782308, 0.18851731351050918, 0.04045064357879966]	0.639145638846	0.366839899922	184337.235499	58155.5403955	10046	True	80179.7943413	True
131	[0.4416594428202431, 0.011680906835300502, 0.5134531521228289, 0.05324416040429585, 0.013691510582632745]	0.44165944282	0.946755839596	533.082047684	356.384805313	10045	True	767.9	False
132	[0.9194811333376521, 0.6765218113683915, 0.8765908184069651, 0.16653873547185755, 0.004485441579477631]	0.919481133338	0.833461264528	673.042233661	110.089197568	10044	True	545.0	False
133	[0.6391456388461617, 0.0018215786936510731, 0.6331601000782308, 0.18851731351050918, 0.04045064357879966]	0.639145638846	0.366839899922	184337.235499	59727.6041527	10043	True	82347.2189389	True
134	[0.9708242905562797, 0.9809680174327726, 0.9318490029947848, 0.28009526768380416, 0.0022914097509752645]	0.970824290556	0.0681509970052	190382.291673	68381.3602666	10042	True	131632.313271	True
135	[0.7514579861664492, 0.00897821437213088, 0.7054221077279967, 0.24480979177950404, 0.029218004951304825]	0.751457986166	0.294577892272	191676.077471	62053.9774376	10041	True	82373.5463511	True
136	[0.9708242905562797, 0.9809680174327726, 0.9318490029947848, 0.28009526768380416, 0.0022914097509752645]	0.970824290556	0.719904732316	649.155408332	13.136596073	10040	True	545.0	False
137	[0.9708242905562797, 0.9809680174327726, 0.9318490029947848, 0.28009526768380416, 0.0022914097509752645]	0.970824290556	0.0681509970052	190382.291673	68861.7314529	10039	True	132557.015123	True
138	[0.8699563076152408, 0.2964083668591071, 0.8365910901370709, 0.12525898344082212, 0.00627125863293574]	0.869956307615	0.874741016559	669.876537617	227.165626206	10038	True	545.0	False
139	[0.9194811333376521, 0.6765218113683915, 0.8765908184069651, 0.16653873547185755, 0.004485441579477631]	0.919481133338	0.123409181593	191099.683022	71520.2544851	10037	True	137157.76906	True
140	[0.37898617907659543, 0.0012601891076880942, 0.4064776078711968, 0.1508548911589072, 0.0451329990306868]	0.378986179077	0.849145108841	471.541007996	334.665775958	10036	True	545.0	False
141	[0.9708242905562797, 0.9809680174327726, 0.9318490029947848, 0.28009526768380416, 0.0022914097509752645]	0.970824290556	0.0681509970052	190382.291673	70537.8361045	10035	True	83440.7349141	True
142	[0.9708242905562797, 0.9809680174327726, 0.9318490029947848, 0.28009526768380416, 0.0022914097509752645]	0.970824290556	0.719904732316	649.155408332	13.136596073	10034	True	545.0	False
143	[0.6391456388461617, 0.0018215786936510731, 0.6331601000782308, 0.18851731351050918, 0.04045064357879966]	0.639145638846	0.811482686489	556.968745513	370.33643322	10033	True	545.0	False
144	[0.6265012004630772, 0.002403071750964621, 0.5774530803766655, 0.23063154432602376, 0.04988723116742617]	0.626501200463	0.769368455674	535.944154474	373.623585822	10032	True	545.0	False
145	[0.898063837976471, 0.18252256361670327, 0.8217373948344899, 0.38695785507621594, 0.015109779507418545]	0.898063837976	0.613042144924	580.189142135	250.540205566	10031	True	545.0	False
146	[0.6391456388461617, 0.0018215786936510731, 0.6331601000782308, 0.18851731351050918, 0.04045064357879966]	0.639145638846	0.811482686489	556.968745513	370.33643322	10030	True	545.0	False
147	[0.2633557879781709, 0.0002541007710874388, 0.33048303012288766, 0.11293590447206148, 0.06209269342710014]	0.263355787978	0.669516969877	170940.017155	48297.5999182	10029	True	83965.1689103	True
148	[0.8699563076152408, 0.2964083668591071, 0.8365910901370709, 0.12525898344082212, 0.00627125863293574]	0.869956307615	0.874741016559	669.876537617	227.165626206	10028	True	545.0	False
149	[0.7514579861664492, 0.00897821437213088, 0.7054221077279967, 0.24480979177950404, 0.029218004951304825]	0.751457986166	0.294577892272	191676.077471	63411.9849492	10027	True	84176.2332912	True
150	[0.6391456388461617, 0.0018215786936510731, 0.6331601000782308, 0.18851731351050918, 0.04045064357879966]	0.639145638846	0.811482686489	556.968745513	370.33643322	10026	True	545.0	False
